married / was married,couple,any relation,respondent gender,couple gender,interracial couple,respondent age,partner age,education gap,couple salary gap,couple political stability,meeting interface,try app service,relation duration [year],relation quality
1.0,1.0,,0,0,,4,5.0,0.0,1,6.0,1.0,,19.33,1
1.0,1.0,,1,0,,1,1.0,1.0,3,4.0,,,5.75,1
1.0,1.0,,1,0,,5,5.0,1.0,3,5.0,1.0,,32.08,1
1.0,1.0,,0,0,,4,4.0,0.0,1,4.0,3.0,,37.0,1
1.0,1.0,,1,0,,5,5.0,6.0,3,6.0,3.0,,48.75,1
1.0,1.0,,0,0,,5,4.0,3.0,3,5.0,3.0,,38.83,1
,1.0,,1,2,,6,6.0,0.0,2,6.0,3.0,,31.75,2
0.0,0.0,1.0,1,0,,3,3.0,1.0,3,4.0,0.0,,0.83,
,1.0,,1,0,,4,4.0,3.0,1,6.0,,,15.42,2
1.0,1.0,,1,0,,3,3.0,0.0,2,4.0,4.0,1.0,16.67,2
1.0,1.0,,0,0,,3,3.0,4.0,3,6.0,,,26.75,1
1.0,1.0,,0,0,,2,2.0,4.0,1,5.0,1.0,,10.0,1
1.0,1.0,,1,0,,7,7.0,4.0,4,4.0,1.0,,40.5,1
1.0,1.0,,0,0,,1,1.0,1.0,1,6.0,0.0,,10.0,1
,1.0,,1,0,,4,4.0,0.0,3,2.0,0.0,,8.33,1
,0.0,0.0,1,,,0,,,,,,,,
1.0,1.0,,1,0,,5,5.0,0.0,3,4.0,1.0,,35.0,1
1.0,1.0,,0,0,,4,3.0,4.0,1,5.0,0.0,,15.08,2
0.0,0.0,1.0,1,0,,5,,4.0,2,,,,0.58,
0.0,0.0,1.0,0,1,,2,3.0,2.0,3,5.0,0.0,1.0,0.33,
1.0,1.0,,1,0,,2,2.0,0.0,3,6.0,,,12.5,1
1.0,1.0,,1,0,,4,4.0,3.0,1,5.0,4.0,,40.5,2
,1.0,,1,0,,1,1.0,4.0,1,3.0,0.0,1.0,0.17,5
,1.0,,1,0,,4,4.0,1.0,2,5.0,2.0,1.0,20.92,2
,,,0,,,6,,,,,,,,
,1.0,,1,2,,3,3.0,1.0,3,4.0,0.0,,0.67,1
,1.0,,1,0,,0,0.0,1.0,2,5.0,4.0,1.0,0.25,1
1.0,1.0,,1,0,,3,4.0,1.0,4,5.0,,,19.75,1
1.0,1.0,,1,0,,3,3.0,2.0,3,5.0,,,19.17,2
,1.0,,1,0,,2,2.0,0.0,1,3.0,4.0,,3.42,1
1.0,1.0,,0,0,,1,,11.5,2,5.0,,,,4
1.0,1.0,,1,0,,1,1.0,0.0,3,4.0,4.0,,7.92,2
1.0,1.0,,0,0,,3,4.0,1.0,3,5.0,1.0,1.0,22.17,4
1.0,1.0,,1,0,,1,1.0,0.0,3,4.0,1.0,,4.58,1
1.0,0.0,1.0,0,0,,4,4.0,2.0,1,5.0,3.0,,,
,0.0,0.0,1,,,6,,,,,,,,
1.0,1.0,,1,0,,5,5.0,2.0,4,6.0,4.0,,51.08,1
,1.0,,0,0,,4,3.0,1.0,2,4.0,,,5.17,2
1.0,1.0,,0,0,,6,,0.0,1,4.0,1.0,,51.08,1
1.0,1.0,,1,0,,6,7.0,1.0,1,6.0,,,50.33,2
,1.0,,1,0,,4,4.0,1.0,3,2.0,1.0,,1.08,1
,1.0,,0,0,,2,1.0,3.0,2,4.0,0.0,,7.92,1
,1.0,,1,0,,6,6.0,0.0,4,4.0,2.0,,51.58,1
1.0,1.0,,1,2,,5,5.0,1.0,1,6.0,1.0,,29.08,1
,1.0,,0,0,,4,5.0,2.0,3,3.0,0.0,,,1
1.0,1.0,,0,1,,3,3.0,3.0,1,5.0,1.0,,4.75,2
1.0,1.0,,1,0,,2,2.0,7.0,1,4.0,4.0,,9.33,2
1.0,1.0,,0,0,,4,4.0,1.0,1,5.0,,1.0,15.0,1
1.0,1.0,,0,0,,5,5.0,2.0,3,6.0,3.0,,33.83,1
1.0,1.0,,0,0,,6,5.0,3.0,3,5.0,0.0,,7.75,1
1.0,1.0,,1,0,,4,3.0,2.0,3,3.0,5.0,1.0,26.75,4
1.0,1.0,,0,0,,4,4.0,1.0,2,4.0,,,9.58,1
1.0,1.0,,0,0,,4,4.0,1.0,1,6.0,4.0,,32.33,1
1.0,1.0,,0,0,,2,2.0,1.0,1,5.0,,,10.42,1
1.0,1.0,,0,0,,8,7.0,6.0,1,6.0,,,48.83,1
,1.0,,0,0,,3,3.0,1.0,1,3.0,0.0,1.0,0.25,2
1.0,1.0,,1,0,,6,5.0,0.0,2,5.0,1.0,,31.42,5
1.0,0.0,1.0,1,0,,5,5.0,1.0,3,0.0,,,,
,0.0,0.0,0,,,1,,,,,,,,
1.0,1.0,,0,0,,4,3.0,0.0,1,5.0,1.0,,21.42,1
1.0,1.0,,0,0,,4,5.0,0.0,1,2.0,5.0,,31.5,1
1.0,1.0,,0,0,,5,4.0,1.0,1,5.0,1.0,,28.33,1
0.0,0.0,1.0,1,0,,2,4.0,0.0,2,6.0,1.0,1.0,0.25,
,0.0,0.0,0,,,1,,,,,,,,
1.0,1.0,,0,0,,4,5.0,1.0,2,5.0,1.0,,40.42,1
1.0,1.0,,1,0,,2,3.0,3.0,2,2.0,1.0,,8.08,3
1.0,1.0,,1,2,,4,6.0,4.0,1,6.0,3.0,,23.83,2
1.0,1.0,,0,0,,5,5.0,1.0,1,6.0,,,45.75,1
1.0,1.0,,0,0,,2,2.0,0.0,2,5.0,,,11.75,2
0.0,0.0,1.0,1,0,,5,5.0,1.0,3,5.0,3.0,,11.42,
,1.0,,1,0,,1,3.0,3.0,3,1.0,2.0,1.0,0.33,1
1.0,1.0,,0,0,,5,5.0,1.0,1,6.0,4.0,,46.08,1
,0.0,0.0,1,,,0,,,,,,,,
1.0,1.0,,0,0,,4,4.0,0.0,1,5.0,,,24.67,1
1.0,1.0,,0,0,,5,5.0,4.0,1,4.0,4.0,,47.83,1
1.0,1.0,,0,0,,4,5.0,1.0,1,6.0,1.0,,27.67,1
,1.0,,0,0,,2,1.0,1.0,3,4.0,,,2.33,1
0.0,0.0,1.0,1,0,,5,5.0,2.0,1,5.0,,,6.0,
1.0,1.0,,0,0,,6,6.0,3.0,3,2.0,5.0,,,1
1.0,0.0,1.0,0,0,,4,4.0,0.0,3,4.0,3.0,,,
1.0,1.0,,0,0,,3,2.0,1.0,2,6.0,1.0,,19.58,1
1.0,1.0,,0,0,,3,3.0,0.0,1,4.0,3.0,,19.33,1
1.0,1.0,,0,0,,5,6.0,3.0,3,5.0,,,27.58,2
1.0,1.0,,1,0,,1,2.0,2.0,1,4.0,5.0,1.0,11.92,3
1.0,1.0,,1,0,,4,3.0,1.0,3,5.0,,,25.25,1
1.0,1.0,,0,0,,2,1.0,0.0,1,5.0,3.0,,14.08,2
1.0,1.0,,0,0,,4,4.0,2.0,1,6.0,4.0,,38.58,1
,1.0,,1,0,,4,4.0,1.0,1,6.0,1.0,,16.42,3
0.0,0.0,1.0,1,0,,1,1.0,1.0,1,4.0,0.0,1.0,0.75,
,1.0,,1,0,,3,4.0,3.0,3,4.0,1.0,1.0,9.58,2
1.0,1.0,,0,0,,4,4.0,0.0,1,4.0,,,32.17,1
1.0,1.0,,0,0,,3,2.0,0.0,1,5.0,,,20.08,1
1.0,0.0,1.0,0,0,,4,4.0,3.0,1,4.0,,,,
,0.0,0.0,1,,,1,,,,,,,,
1.0,1.0,,0,0,,2,2.0,0.0,4,4.0,0.0,,6.0,3
1.0,1.0,,1,0,,1,2.0,4.0,3,4.0,0.0,,9.58,2
1.0,1.0,,0,0,,3,3.0,3.0,3,5.0,,,21.58,1
,1.0,,0,1,,5,4.0,0.0,1,2.0,,,13.25,1
1.0,1.0,,1,0,,4,4.0,1.0,3,6.0,,,35.75,1
1.0,0.0,1.0,1,0,,7,7.0,0.0,3,5.0,3.0,,,
1.0,1.0,,1,0,,6,6.0,0.0,3,3.0,1.0,,23.67,1
1.0,1.0,,0,0,,6,4.0,1.0,1,5.0,,,20.17,2
0.0,0.0,1.0,1,0,,4,4.0,4.0,2,5.0,1.0,,,
,0.0,0.0,0,,,2,,,,,,,,
0.0,0.0,1.0,0,0,,1,1.0,0.0,1,4.0,3.0,,0.33,
,0.0,0.0,1,,,6,,,,,,,,
1.0,1.0,,0,0,,5,4.0,3.0,3,6.0,4.0,,34.67,1
1.0,1.0,,0,0,,6,5.0,0.0,1,4.0,,,50.25,1
1.0,1.0,,0,0,,3,4.0,10.0,1,1.0,4.0,,19.67,2
1.0,1.0,,1,0,,5,4.0,2.0,3,4.0,2.0,,38.0,1
,1.0,,0,1,,4,1.0,4.0,1,6.0,0.0,,6.75,1
1.0,1.0,,1,0,,5,6.0,0.0,3,2.0,2.0,,52.67,1
1.0,0.0,1.0,1,0,,5,5.0,1.0,2,3.0,,,,
1.0,1.0,,0,0,,3,3.0,1.0,4,6.0,1.0,,14.58,4
1.0,1.0,,1,0,,4,4.0,3.0,2,6.0,4.0,,42.33,2
,1.0,,1,0,,4,4.0,1.0,3,6.0,1.0,1.0,0.17,2
1.0,1.0,,0,1,,4,4.0,3.0,2,6.0,1.0,,5.42,1
,1.0,,0,0,,2,2.0,4.0,1,5.0,4.0,,0.75,3
0.0,0.0,1.0,0,0,,4,5.0,0.0,3,5.0,1.0,,5.75,
1.0,1.0,,0,0,,2,2.0,1.0,1,4.0,0.0,,6.75,1
1.0,1.0,,1,0,,4,4.0,0.0,3,4.0,2.0,,40.08,1
,0.0,0.0,0,,,1,,,,,,,,
,1.0,,1,0,,1,1.0,1.0,1,6.0,4.0,,0.25,2
1.0,1.0,,0,0,,2,2.0,2.0,1,6.0,4.0,,17.33,1
1.0,1.0,,1,0,,4,4.0,4.0,3,2.0,,,27.58,2
1.0,1.0,,1,0,,4,4.0,3.0,1,6.0,4.0,,34.67,1
,1.0,,0,0,,5,5.0,4.0,3,4.0,5.0,,3.25,1
0.0,0.0,1.0,0,0,,1,1.0,3.0,2,4.0,3.0,,1.83,
1.0,1.0,,1,0,,2,2.0,4.0,3,6.0,3.0,,7.17,3
,1.0,,0,1,,5,4.0,0.0,4,5.0,,,35.83,2
1.0,1.0,,1,0,,3,3.0,0.0,3,4.0,3.0,,24.5,1
1.0,0.0,1.0,1,0,,6,6.0,0.0,4,6.0,,,,
1.0,1.0,,1,0,,5,7.0,1.0,3,4.0,,,36.75,1
1.0,1.0,,1,0,,6,5.0,4.5,3,3.0,,,47.08,2
,1.0,,0,0,,5,4.0,2.0,2,6.0,5.0,,33.67,1
,0.0,0.0,0,,,1,,,,,,,,
1.0,1.0,,0,0,,5,4.0,1.0,2,2.0,,,25.75,1
,1.0,,1,2,,5,4.0,1.0,1,6.0,,,31.17,1
1.0,1.0,,0,0,,4,5.0,4.0,1,6.0,1.0,,41.5,1
1.0,1.0,,0,0,,2,2.0,0.0,3,6.0,3.0,1.0,8.92,2
1.0,1.0,,1,0,,3,2.0,0.0,3,4.0,1.0,,14.0,2
1.0,1.0,,1,0,,5,6.0,0.0,3,6.0,1.0,,21.92,2
1.0,1.0,,1,0,,4,4.0,1.0,3,6.0,3.0,,33.0,1
,1.0,,1,0,,1,1.0,1.0,3,5.0,4.0,,6.83,2
1.0,1.0,,0,0,,6,5.0,1.0,1,6.0,,,24.83,2
1.0,1.0,,1,2,,4,5.0,6.0,1,6.0,,,18.92,2
1.0,1.0,,0,0,,4,4.0,4.0,1,6.0,1.0,,36.33,1
1.0,0.0,1.0,0,0,,2,2.0,1.0,1,3.0,,,,
1.0,1.0,,1,0,,2,2.0,1.0,3,2.0,3.0,,10.33,2
1.0,1.0,,0,0,,2,1.0,3.0,1,6.0,1.0,,8.42,1
1.0,1.0,,1,0,,5,6.0,4.0,3,6.0,4.0,,,1
1.0,1.0,,1,2,,2,2.0,1.0,3,4.0,,,5.17,2
1.0,1.0,,0,0,,2,2.0,1.0,1,4.0,3.0,,7.83,1
,1.0,,0,0,,1,1.0,0.0,1,4.0,,,0.67,2
1.0,1.0,,1,0,,3,3.0,0.0,3,4.0,3.0,,20.08,2
0.0,0.0,1.0,1,0,,3,2.0,5.0,1,4.0,3.0,,3.17,
1.0,1.0,,0,0,,3,3.0,1.0,2,6.0,,,28.0,1
,1.0,,1,2,,1,1.0,0.0,1,2.0,0.0,1.0,2.33,3
1.0,1.0,,0,0,,2,2.0,1.0,1,5.0,,,8.92,1
1.0,0.0,1.0,1,0,,6,6.0,0.0,3,6.0,4.0,,,
,1.0,,0,1,,4,1.0,4.0,3,3.0,3.0,,1.83,1
,0.0,0.0,0,,,1,,,,,,,,
1.0,1.0,,1,0,,4,5.0,0.0,3,,3.0,,35.25,1
1.0,1.0,,0,0,,3,3.0,4.0,1,6.0,4.0,,28.75,1
0.0,0.0,1.0,1,0,,2,,,0,,,,,
1.0,1.0,,1,0,,2,2.0,4.0,1,3.0,4.0,,18.08,2
1.0,1.0,,1,0,,4,5.0,5.0,3,4.0,1.0,,30.83,2
,1.0,,0,1,,3,4.0,3.0,4,6.0,4.0,,11.33,1
1.0,1.0,,0,0,,3,3.0,2.0,1,5.0,1.0,,18.0,2
1.0,1.0,,0,0,,3,3.0,1.0,1,4.0,3.0,,24.5,1
1.0,1.0,,1,0,,5,5.0,0.0,4,6.0,,,39.92,2
0.0,0.0,1.0,0,0,,0,1.0,1.0,4,3.0,4.0,,0.17,
1.0,1.0,,0,0,,6,6.0,5.0,3,6.0,3.0,,55.83,1
0.0,0.0,1.0,0,0,,6,7.0,3.0,1,3.0,,,1.67,
1.0,1.0,,1,0,,4,4.0,4.0,3,6.0,1.0,,26.58,2
1.0,1.0,,1,0,,3,3.0,1.0,1,5.0,3.0,,19.58,2
0.0,0.0,1.0,1,0,,1,1.0,4.0,3,6.0,4.0,1.0,0.92,
1.0,1.0,,1,0,,6,5.0,1.0,2,3.0,2.0,,41.0,1
1.0,1.0,,0,0,,3,3.0,0.0,3,6.0,1.0,1.0,24.0,2
1.0,1.0,,1,0,,3,5.0,1.0,3,4.0,,,6.17,1
0.0,0.0,1.0,0,1,,4,2.0,3.0,1,5.0,5.0,,7.17,
,0.0,0.0,1,,,1,,,,,,,,
,0.0,0.0,0,,,0,,,,,,,,
1.0,1.0,,1,0,,5,6.0,2.0,3,6.0,,,50.67,2
0.0,0.0,1.0,0,0,,6,6.0,2.0,1,4.0,,,49.5,
1.0,1.0,,0,0,,4,4.0,0.0,1,6.0,1.0,,32.17,2
,1.0,,1,0,,3,4.0,1.0,1,3.0,,,2.75,2
1.0,1.0,,1,0,,4,4.0,1.0,3,1.0,3.0,,38.17,1
,1.0,,1,0,,1,1.0,1.0,2,4.0,1.0,,,2
1.0,1.0,,1,0,,3,3.0,0.0,3,6.0,2.0,,27.75,1
1.0,1.0,,1,0,,2,2.0,2.0,3,5.0,0.0,,2.58,2
1.0,1.0,,1,0,,5,6.0,0.0,3,5.0,,,,1
,1.0,,1,0,,1,1.0,0.0,3,5.0,4.0,,8.67,3
1.0,1.0,,1,0,,2,2.0,0.0,2,4.0,3.0,,7.0,1
1.0,1.0,,1,0,,4,4.0,1.0,2,3.0,,,28.08,1
0.0,0.0,1.0,0,1,,5,5.0,6.0,1,3.0,,,3.92,
,1.0,,1,0,,5,5.0,1.0,1,6.0,1.0,,41.08,2
1.0,1.0,,0,0,,5,5.0,8.5,1,4.0,,,21.92,2
,1.0,,1,0,,3,3.0,1.0,1,4.0,3.0,,7.58,3
1.0,1.0,,1,0,,4,5.0,0.0,3,1.0,2.0,,29.83,1
1.0,1.0,,1,0,,6,5.0,5.5,3,6.0,,,26.92,1
1.0,1.0,,0,0,,3,4.0,1.0,3,6.0,,,,1
0.0,0.0,1.0,0,0,,5,4.0,0.0,2,6.0,,,0.25,
,1.0,,1,2,,4,3.0,4.0,1,4.0,3.0,,9.75,4
,1.0,,1,0,,1,1.0,4.0,3,5.0,3.0,,0.83,1
0.0,0.0,1.0,0,0,,6,4.0,1.0,1,6.0,,,0.58,
1.0,1.0,,0,0,,4,4.0,4.5,3,5.0,4.0,,34.08,2
1.0,0.0,1.0,1,0,,6,6.0,3.0,1,6.0,1.0,,,
,1.0,,1,0,,1,1.0,1.0,3,4.0,3.0,,1.25,1
1.0,1.0,,1,0,,3,3.0,2.0,3,6.0,3.0,,24.5,2
1.0,1.0,,1,0,,5,5.0,1.0,3,4.0,4.0,,46.75,1
,0.0,0.0,1,,,1,,,,,,,,
,0.0,0.0,0,,,0,,,,,,,,
1.0,1.0,,1,0,,1,1.0,2.0,3,6.0,4.0,,7.17,1
0.0,0.0,1.0,1,0,,1,1.0,0.0,1,6.0,3.0,,1.67,
1.0,1.0,,0,0,,6,5.0,1.0,2,6.0,5.0,,50.08,3
1.0,1.0,,1,0,,2,2.0,3.0,3,5.0,,,6.25,1
1.0,0.0,1.0,0,0,,4,4.0,0.0,1,5.0,1.0,,,
0.0,0.0,1.0,1,0,,2,2.0,6.0,1,3.0,3.0,,1.42,
1.0,1.0,,0,0,,4,4.0,4.0,1,6.0,3.0,,35.5,1
1.0,1.0,,0,0,,2,2.0,4.0,1,2.0,4.0,,19.25,1
1.0,1.0,,0,0,,3,4.0,0.0,3,5.0,3.0,,20.42,3
0.0,0.0,1.0,0,1,,1,2.0,4.0,2,5.0,0.0,,0.75,
,0.0,0.0,1,,,1,,,,,,,,
0.0,0.0,1.0,1,0,,5,5.0,4.0,2,5.0,,,4.0,
1.0,1.0,,1,0,,2,2.0,0.0,3,4.0,5.0,,11.25,3
1.0,1.0,,1,0,,4,5.0,0.0,3,4.0,1.0,,34.33,2
1.0,1.0,,0,0,,4,5.0,3.0,3,4.0,5.0,,19.17,1
1.0,1.0,,1,0,,1,2.0,1.0,1,4.0,,,14.33,2
1.0,1.0,,1,0,,5,6.0,4.5,1,6.0,,,11.75,1
1.0,1.0,,1,0,,4,3.0,3.0,3,5.0,,,,1
,1.0,,1,0,,5,5.0,1.0,3,4.0,,,,2
1.0,1.0,,1,0,,4,3.0,4.0,3,4.0,1.0,,25.08,2
,0.0,0.0,0,,,1,,,,,,,,
0.0,0.0,1.0,0,0,,5,4.0,1.0,1,4.0,,,2.75,
1.0,1.0,,0,0,,2,2.0,0.0,1,4.0,,,13.08,1
1.0,1.0,,1,0,,3,3.0,2.0,3,2.0,,,3.58,1
,1.0,,1,0,,0,0.0,0.0,2,5.0,2.0,1.0,0.33,2
0.0,0.0,1.0,1,0,,4,,,0,,,,,
0.0,0.0,1.0,1,0,,5,5.0,1.0,2,5.0,1.0,,0.0,
,1.0,,1,2,,2,1.0,5.5,3,4.0,3.0,,0.08,1
0.0,0.0,1.0,1,0,,6,6.0,1.0,4,6.0,3.0,,1.58,
1.0,1.0,,1,0,,4,5.0,0.0,1,5.0,1.0,,38.17,3
1.0,1.0,,1,0,,3,2.0,1.0,2,6.0,3.0,,16.08,1
1.0,1.0,,1,0,,1,1.0,1.0,3,6.0,,,11.92,3
1.0,1.0,,1,0,,5,6.0,2.0,4,5.0,,,29.08,1
0.0,0.0,1.0,0,0,,1,2.0,4.0,1,3.0,4.0,1.0,0.08,
1.0,1.0,,1,0,,2,3.0,0.0,3,4.0,3.0,,17.5,2
1.0,1.0,,0,0,,7,8.0,0.0,1,4.0,,,44.92,1
,1.0,,1,0,,2,1.0,2.0,3,5.0,,,0.08,2
0.0,0.0,1.0,0,1,,3,3.0,2.0,4,4.0,0.0,,3.75,
1.0,1.0,,1,0,,4,5.0,4.0,3,6.0,,,14.0,2
,1.0,,1,2,,2,,3.0,3,4.0,1.0,,3.58,3
,0.0,0.0,0,,,2,,,,,,,,
1.0,1.0,,1,0,,5,5.0,1.0,3,6.0,,,44.67,5
1.0,1.0,,0,1,,4,4.0,3.0,3,5.0,3.0,,13.67,1
,1.0,,0,0,,1,1.0,1.0,2,6.0,1.0,,1.42,2
1.0,1.0,,1,0,,2,3.0,0.0,1,4.0,0.0,,10.42,2
1.0,1.0,,1,0,,2,3.0,6.0,1,6.0,,,5.58,1
0.0,0.0,1.0,0,0,,1,1.0,1.0,2,6.0,0.0,,2.33,
1.0,1.0,,1,0,,3,3.0,2.0,3,4.0,4.0,,29.58,3
1.0,1.0,,1,0,,3,3.0,3.0,3,4.0,3.0,,26.33,1
1.0,1.0,,0,0,,5,6.0,1.0,1,6.0,3.0,,49.33,1
,1.0,,1,0,,1,1.0,3.0,3,4.0,4.0,,4.17,1
0.0,0.0,1.0,1,0,,5,5.0,12.0,3,3.0,,,0.75,
1.0,1.0,,1,0,,3,3.0,4.0,3,5.0,,,21.92,0
1.0,1.0,,1,0,,3,4.0,4.0,3,4.0,,,20.75,4
1.0,1.0,,0,0,,4,3.0,1.0,4,,,1.0,26.75,5
1.0,1.0,,0,0,,2,2.0,0.0,1,4.0,0.0,,7.08,1
1.0,1.0,,1,0,,4,4.0,2.0,3,5.0,,,26.92,2
1.0,1.0,,1,0,,2,3.0,1.0,3,5.0,3.0,,6.17,1
1.0,1.0,,1,0,,6,6.0,0.0,2,6.0,4.0,,57.75,1
0.0,0.0,1.0,0,0,,5,,1.0,1,4.0,,1.0,1.83,
1.0,1.0,,0,0,,2,2.0,4.0,1,2.0,4.0,,19.5,1
,1.0,,1,0,,1,1.0,1.0,2,4.0,4.0,,5.83,1
1.0,1.0,,0,0,,3,3.0,3.0,1,2.0,3.0,,26.42,1
1.0,1.0,,0,0,,3,2.0,2.0,1,3.0,,,9.67,2
0.0,0.0,1.0,1,0,,1,1.0,0.0,1,,4.0,,0.17,
1.0,1.0,,1,0,,3,3.0,4.0,3,5.0,3.0,,19.08,1
1.0,1.0,,0,0,,7,7.0,0.0,1,4.0,,,69.08,1
1.0,1.0,,0,0,,3,3.0,3.0,3,6.0,,,19.58,1
,1.0,,0,0,,4,4.0,2.0,1,4.0,3.0,,26.08,2
1.0,1.0,,1,0,,3,3.0,0.0,3,5.0,5.0,,21.25,2
1.0,1.0,,0,0,,4,4.0,1.0,1,4.0,,,24.42,1
,1.0,,1,0,,4,3.0,0.0,3,4.0,,,11.92,2
1.0,1.0,,0,1,,4,3.0,4.0,1,6.0,3.0,,17.75,1
1.0,1.0,,0,0,,4,4.0,6.0,1,5.0,3.0,,30.25,2
1.0,1.0,,1,0,,5,5.0,0.0,1,5.0,1.0,,52.08,3
1.0,1.0,,1,0,,4,4.0,0.0,3,4.0,3.0,,31.83,1
1.0,1.0,,1,0,,2,2.0,1.0,3,4.0,4.0,,20.17,1
1.0,1.0,,0,0,,5,5.0,6.5,1,6.0,4.0,,47.17,1
,1.0,,0,0,,3,3.0,0.0,1,4.0,4.0,,22.17,2
1.0,1.0,,1,0,,4,5.0,1.0,3,6.0,,,2.58,2
,1.0,,0,1,,4,1.0,3.0,1,4.0,,,3.92,4
1.0,1.0,,1,0,,5,5.0,3.0,3,2.0,3.0,,19.25,3
1.0,1.0,,1,0,,3,4.0,5.0,3,6.0,2.0,,24.83,1
0.0,0.0,1.0,1,0,,6,6.0,8.0,4,2.0,0.0,,7.58,
1.0,0.0,1.0,1,0,,4,5.0,0.0,3,4.0,3.0,,,
,1.0,,0,0,,2,2.0,1.0,1,5.0,,1.0,0.0,2
0.0,0.0,1.0,1,2,,4,5.0,1.0,1,6.0,1.0,,6.83,
1.0,1.0,,0,0,,5,5.0,1.0,1,6.0,4.0,,42.08,1
,1.0,,1,0,,1,2.0,0.0,1,6.0,3.0,,1.67,3
,1.0,,1,0,,1,1.0,2.0,1,4.0,4.0,,3.08,1
1.0,1.0,,0,0,,5,5.0,2.0,1,4.0,,,45.67,1
1.0,1.0,,0,0,,5,5.0,0.0,3,6.0,2.0,,42.25,1
1.0,1.0,,1,0,,5,5.0,2.0,2,6.0,3.0,,40.83,1
1.0,1.0,,1,0,,5,5.0,1.0,3,5.0,1.0,,44.67,1
,1.0,,1,0,,3,2.0,0.0,1,3.0,1.0,,7.0,2
,1.0,,1,0,,4,4.0,1.0,1,6.0,0.0,,0.67,2
0.0,0.0,1.0,0,1,,7,5.0,1.0,1,3.0,3.0,,9.25,
1.0,1.0,,1,0,,5,5.0,1.0,3,5.0,4.0,,33.75,1
0.0,0.0,1.0,0,0,,4,2.0,1.0,1,5.0,2.0,,1.08,
1.0,1.0,,1,0,,1,2.0,1.0,3,5.0,0.0,1.0,7.42,3
0.0,0.0,1.0,0,0,,1,1.0,0.0,3,4.0,3.0,,0.0,
1.0,1.0,,0,0,,6,6.0,6.5,1,6.0,,,49.83,1
1.0,1.0,,0,0,,4,3.0,0.0,1,5.0,3.0,,34.08,1
1.0,1.0,,1,0,,2,4.0,0.0,2,4.0,3.0,,19.58,2
1.0,1.0,,0,0,,1,1.0,0.0,1,5.0,1.0,,5.58,1
,1.0,,0,0,,1,1.0,0.0,1,4.0,,,3.33,2
,1.0,,1,0,,1,1.0,0.0,1,5.0,,1.0,16.33,3
1.0,1.0,,1,0,,2,,0.0,2,2.0,4.0,,10.0,2
,1.0,,0,0,,6,5.0,0.0,1,5.0,3.0,,13.58,4
1.0,1.0,,1,0,,6,6.0,2.5,3,4.0,4.0,,54.67,1
1.0,1.0,,1,0,,4,4.0,0.0,3,6.0,2.0,,23.83,1
1.0,1.0,,1,0,,4,4.0,0.0,1,6.0,,,,4
1.0,1.0,,0,0,,2,1.0,3.0,3,5.0,0.0,,3.33,1
0.0,0.0,1.0,1,0,,3,3.0,4.0,3,5.0,3.0,,4.33,
1.0,1.0,,1,0,,2,2.0,0.0,3,4.0,3.0,,4.58,1
,1.0,,0,0,,4,4.0,4.0,1,1.0,,,6.42,1
1.0,1.0,,0,0,,4,4.0,6.0,3,2.0,3.0,,13.75,1
1.0,1.0,,0,0,,4,4.0,0.0,3,6.0,,,14.67,1
,1.0,,1,0,,4,5.0,5.0,3,4.0,1.0,,34.58,2
1.0,1.0,,0,0,,2,1.0,0.0,1,4.0,3.0,,11.67,2
,1.0,,1,0,,1,1.0,0.0,1,5.0,0.0,1.0,0.42,2
1.0,1.0,,1,0,,6,4.0,3.0,3,5.0,1.0,,32.08,1
0.0,0.0,1.0,0,0,,5,4.0,0.0,2,5.0,1.0,,0.0,
,1.0,,1,0,,1,2.0,3.0,2,5.0,4.0,,0.08,2
1.0,1.0,,0,0,,4,4.0,1.0,1,6.0,,,27.92,1
,1.0,,0,0,,5,4.0,0.0,1,5.0,2.0,1.0,47.5,2
1.0,1.0,,0,1,,2,3.0,4.0,1,6.0,,,9.83,1
1.0,1.0,,1,0,,4,5.0,2.0,3,6.0,3.0,,39.17,1
1.0,1.0,,0,0,,4,4.0,1.0,1,6.0,,,17.0,1
0.0,0.0,1.0,1,0,,1,1.0,4.0,3,4.0,0.0,,0.33,
1.0,1.0,,0,0,,1,1.0,4.0,4,6.0,3.0,,5.5,3
,1.0,,0,1,,2,1.0,2.0,1,5.0,0.0,1.0,0.17,1
1.0,1.0,,0,1,,4,3.0,3.0,3,5.0,,,25.0,1
0.0,0.0,1.0,0,1,,4,3.0,5.0,1,6.0,,1.0,9.75,
,1.0,,0,0,,1,1.0,3.0,3,5.0,0.0,,0.33,2
1.0,1.0,,0,0,,7,6.0,0.0,2,1.0,4.0,,33.5,1
1.0,1.0,,1,0,,4,5.0,0.0,3,2.0,,,34.5,1
,1.0,,1,0,,3,3.0,1.0,3,3.0,,1.0,4.92,1
,1.0,,1,0,,2,2.0,0.0,1,5.0,0.0,,,1
0.0,0.0,1.0,0,1,,5,4.0,5.0,1,5.0,5.0,,3.17,
,1.0,,1,2,,2,3.0,3.0,1,5.0,1.0,,10.67,2
,0.0,1.0,0,,,0,,,,,,,,
,1.0,,1,0,,4,4.0,3.0,3,4.0,0.0,,1.08,1
1.0,1.0,,1,0,,6,6.0,1.0,2,6.0,,,50.25,2
1.0,1.0,,1,0,,1,1.0,1.0,3,6.0,2.0,,6.17,1
0.0,0.0,1.0,1,2,,5,4.0,4.0,1,5.0,3.0,,28.75,
